Strain,Stress_m0_MPa,Slope_dSigma_dm,R_squared
0.1400508012012012,503.0702358987015,-37.028575977165666,0.9999900535235479
0.14040092820420422,503.29554939326204,-36.700411609153825,0.9999209793283281
0.1407510552072072,503.5152895823774,-36.403269705158486,0.9999988450595412
0.1411011822102102,503.78649518147256,-36.175809726977796,0.9999915174146484
0.14145130921321322,504.0295623016521,-35.89434809213179,0.9999325962536969
0.14180143621621621,504.2630032933524,-35.58019766073788,0.9997511267203637
0.1421515632192192,504.50783957938535,-35.32427403853553,0.9994556950105827
0.14250169022222223,504.9026852350258,-35.2328000450146,0.9989552301212911
0.14285181722522522,505.2529016859719,-35.097013093346895,0.9989055759795615
0.14320194422822824,505.6248043835603,-34.98352890874817,0.998506104887953
0.14355207123123123,506.0485448831425,-34.95838071715493,0.9982279500102967
0.14390219823423422,506.50639173333695,-34.98280065409683,0.9978918799989939
0.14425232523723724,506.6939026721608,-34.65853943467958,0.997739437256303
0.14460245224024024,506.91298896016156,-34.41910957065346,0.9977762219144619
0.14495257924324323,507.23154391447605,-34.276735407209486,0.9963142440709939
0.14530270624624625,507.4752280720731,-34.0488400889568,0.9956736626053881
0.14565283324924924,507.5656282412397,-33.59755584210828,0.9955525119259024
0.14600296025225226,507.91538495384157,-33.47175400925776,0.9949235714887324
0.14635308725525525,508.1635143897085,-33.181529780453175,0.9938390787619004
0.14670321425825825,508.4566375183497,-32.91534309245552,0.9933345971796849
0.14705334126126127,508.7262220751468,-32.6777825491695,0.9923239694860863
0.14740346826426426,509.0325656711946,-32.47116189615307,0.9913812606704463
0.14775359526726728,509.1745572140874,-32.07302559375197,0.9909655581988707
0.14810372227027027,509.40006575496625,-31.79458091036634,0.9895947997757734
0.14845384927327326,509.5874640478729,-31.475181727751846,0.9883445414118884
0.14880397627627628,509.76207539451235,-31.16649337948002,0.9878548064119631
0.14915410327927928,510.0491625518272,-30.987421990466277,0.9873869463205799
0.14950423028228227,510.4429942059885,-30.947718328009316,0.9863417850441246
0.1498543572852853,510.8209412029566,-30.89234980552425,0.9854023893349589
0.15020448428828828,511.0718635877319,-30.651997185812753,0.9853903189878649
0.1505546112912913,511.3965356351608,-30.50209430780313,0.9830405839541201
0.1509047382942943,511.69899447041433,-30.34961849161154,0.9815136110107268
0.1512548652972973,512.0945324826179,-30.30912837445782,0.9783714598438618
0.1516049923003003,512.2276768599776,-29.9531685693962,0.9758050626928614
0.1519551193033033,512.3607389718633,-29.569338355978623,0.9735137862937242
0.15230524630630632,512.6084703952739,-29.371561546563033,0.9724552685505654
0.1526553733093093,512.7293320089636,-28.965942994317764,0.9719393272509399
0.1530055003123123,512.9257962324158,-28.650424653806752,0.9702913969020915
0.15335562731531532,513.2081906474367,-28.481048648343894,0.9695856746040649
0.15370575431831832,513.4654833428522,-28.259219409571376,0.969161895129552
0.1540558813213213,513.6381239040049,-27.854977932364736,0.9669027490945874
0.15440600832432433,513.9586846851644,-27.734111734093688,0.963743764768381
0.15475613532732732,514.2250238137187,-27.52425778138221,0.9600647976692502
0.15510626233033034,514.4233567926044,-27.198276834182845,0.9584352875558662
0.15545638933333333,514.6331205973403,-26.933413872150798,0.9520028634169595
0.15580651633633633,514.8719720500862,-26.69326702232437,0.9472409954103643
0.15615664333933935,515.1779120720294,-26.59689769594991,0.9472658814644408
0.15650677034234234,515.3448362839916,-26.29682792158021,0.9447420051839597
0.15685689734534536,515.6182771424753,-26.132207160182524,0.9429167701668709
0.15720702434834835,515.9469774986287,-25.99878895629209,0.9414470968150099
0.15755715135135134,516.2046799342924,-25.851992826473843,0.9369891067124662
0.15790727835435436,516.3929275991378,-25.562671990656884,0.9329017514766064
0.15825740535735736,516.5540623796644,-25.21314776077281,0.9246990486269954
0.15860753236036035,516.7005799921903,-24.866219466073574,0.9174945856652091
0.15895765936336337,516.8929231744576,-24.587957626558634,0.909892589882492
0.15930778636636636,517.180049479079,-24.40944474576329,0.903489285569142
0.15965791336936938,517.3521084994156,-24.063705851512687,0.8984553637568775
0.16000804037237237,517.6704671127096,-23.945450817058173,0.8960505581562543
0.16035816737537537,517.9074336201863,-23.72215420602275,0.8949808687160898
0.16070829437837839,518.0929181728455,-23.39319673130315,0.8954412662097047
0.16105842138138138,518.2993861060704,-23.149219491252765,0.8909593403846939
0.16140854838438437,518.5244791948728,-22.934240257463582,0.8900595522196685
0.1617586753873874,518.8013327729388,-22.77791302294655,0.8844026316195127
0.16210880239039038,519.0414457595439,-22.588206585386814,0.8789531246271803
0.1624589293933934,519.3219266772786,-22.4586311288225,0.8759967146807428
0.1628090563963964,519.6260926912205,-22.300074235238508,0.8686487228988446
0.1631591833993994,519.9031925703725,-22.110530693667677,0.860337472825997
0.1635093104024024,520.1957108155954,-21.98652035065584,0.8556425534387176
0.1638594374054054,520.5123524467468,-21.87197785873082,0.8470063162475964
0.16420956440840842,520.7619306241126,-21.67598960149709,0.8392947875118167
0.1645596914114114,520.9709658063246,-21.436409155343494,0.8315208289307305
0.1649098184144144,521.0640812797764,-21.06271795766755,0.8266979067567709
0.16525994541741743,521.3014084284295,-20.8601982281231,0.8208981262719575
0.16561007242042042,521.5512911604555,-20.64373750245614,0.8167426385446992
0.1659601994234234,521.7310874685727,-20.386181595498957,0.81342272781123
0.16631032642642643,521.9281104750058,-20.131895406878886,0.807753042036014
0.16666045342942942,522.1706998871776,-19.894859302355915,0.7992046880399999
0.16701058043243244,522.4336417038928,-19.685019704924656,0.7845409006328887
0.16736070743543544,522.6407018620544,-19.41857667677069,0.7703958024656001
0.16771083443843843,522.7858520699058,-19.072155676459708,0.754300975088915
0.16806096144144145,523.0008117961936,-18.82939452896921,0.7450609494237851
0.16841108844444444,523.3087054760749,-18.67955938038472,0.7363437434947595
0.16876121544744746,523.574756901225,-18.542702636244734,0.7287426325875586
0.16911134245045045,523.8789292840706,-18.447823075242972,0.7248741480997439
0.16946146945345344,524.171913373502,-18.331071067340833,0.7208359048886361
0.16981159645645647,524.3457576702391,-18.08305946275297,0.7133545152282087
0.17016172345945946,524.5609231013136,-17.870998872453836,0.7077462784189843
0.17051185046246245,524.7262992753834,-17.591538673809097,0.6979995022767185
0.17086197746546547,525.0130658409345,-17.484877078005656,0.6873644718305149
0.17121210446846846,525.2020321891592,-17.198175522048402,0.6770038636017647
0.17156223147147148,525.4440677816111,-16.98927128308176,0.6613552640694047
0.17191235847447447,525.6515659890896,-16.713324864312433,0.6462187806919681
0.17226248547747747,525.9296965650519,-16.505168479755856,0.6343415050085995
0.1726126124804805,526.1630717070865,-16.291570868669066,0.6184045969558825
0.17296273948348348,526.2303920596731,-15.844321780623925,0.6009869955874301
0.17331286648648647,526.3478247775704,-15.510703760795819,0.5854134188461271
0.1736629934894895,526.4409336315913,-15.117834247990832,0.5626026927756367
0.17401312049249248,526.5311867600979,-14.769029756491474,0.5498272210462493
0.1743632474954955,526.6576839874108,-14.408972256948934,0.5292812640791267
0.1747133744984985,526.8614397573224,-14.198086182758095,0.5195216890345625
0.1750635015015015,527.1231153944126,-14.035666971744604,0.510576644168822
0.1754136285045045,527.3535598332722,-13.821949301665555,0.49488932175390177
0.1757637555075075,527.5772404886653,-13.604499026970782,0.479082676524206
0.17611388251051052,527.8124753041614,-13.398722041745685,0.4647524100344097
0.17646400951351351,528.0503347509787,-13.253558545671694,0.4550431548865367
0.1768141365165165,528.2857726590967,-13.050693318966688,0.44171917111498626
0.17716426351951953,528.511304178975,-12.815364122835774,0.42497079986335595
0.17751439052252252,528.6054380837753,-12.456008196996244,0.4083343002043632
0.1778645175255255,528.898059758949,-12.316405096614956,0.3985966263368181
0.17821464452852853,528.9909850017361,-11.969144214470024,0.37897690591104644
0.17856477153153152,529.258855029822,-11.810372408805772,0.36988981537122106
0.17891489853453454,529.3887819192028,-11.494989613886645,0.3514534422870728
0.17926502553753754,529.5389130150581,-11.219282127548333,0.33859032616759754
0.17961515254054053,529.726102190548,-10.947809824644166,0.3205042272707852
0.17996527954354355,529.8107498574542,-10.597208668032188,0.3015110661394828
0.18031540654654654,530.0359968198869,-10.401790404516012,0.28779190699561236
0.18066553354954956,530.2426403630856,-10.161770193498784,0.26830218673551615
0.18101566055255255,530.4787320899567,-10.02168701105087,0.2601949772752051
0.18136578755555555,530.589011557026,-9.67597655183061,0.2403734521181393
0.18171591455855857,530.9500916330404,-9.654195905738844,0.2353936700982392
0.18206604156156156,531.3038254782317,-9.60844115240273,0.22920512239817276
0.18241616856456455,531.4566481886748,-9.34008522852089,0.2176741110153547
0.18276629556756757,531.7841879830643,-9.297186585409671,0.21495955866901348
0.18311642257057056,531.9366777212252,-9.060861452571189,0.2026056890984899
0.18346654957357358,532.062839992175,-8.796382092980014,0.19180467861365202
0.18381667657657658,532.1557485002733,-8.440543211570139,0.17428780227036736
0.18416680357957957,532.2964008589313,-8.172621745552172,0.16359374428919835
0.1845169305825826,532.4441330349688,-7.880045542847774,0.15127038157187392
0.18486705758558558,532.6825387110949,-7.691484749457179,0.1414688849114528
0.1852171845885886,532.8718668255528,-7.416356979718267,0.13096251969989686
0.1855673115915916,532.9964112877109,-7.110270318931601,0.12025358578119527
0.1859174385945946,533.2188453732443,-6.858659614205408,0.11034295189820968
0.1862675655975976,533.2424470043461,-6.389850881331467,0.09683983527339911
0.1866176926006006,533.3134257871426,-5.998921136711819,0.08494689621062605
0.1869678196036036,533.4319154144958,-5.661205063793859,0.07530048786226841
0.1873179466066066,533.6151571309979,-5.470783877695339,0.07045996319865272
0.1876680736096096,533.7846205055012,-5.197690067745127,0.06304372143955203
0.18801820061261262,534.0120918263547,-5.0188295776526495,0.05804023719564986
0.18836832761561562,534.2863263168387,-4.902911865710053,0.05560378896090417
0.1887184546186186,534.430619054798,-4.594807636149133,0.04809161683873069
0.18906858162162163,534.5466702936965,-4.2767382228318205,0.04091778826280696
0.18941870862462462,534.761186240992,-4.054905751860961,0.036232232410815274
0.1897688356276276,534.7722549996927,-3.605912185189676,0.028506667687955792
0.19011896263063063,534.9526530298314,-3.394711926117934,0.02454043797118744
0.19046908963363363,535.0103544706228,-2.996216510349156,0.01902913474820734
0.19081921663663665,535.1965875893633,-2.755726694461706,0.016152046897697052
0.19116934363963964,535.3315309499653,-2.4596254753651214,0.012728689391902562
0.19151947064264263,535.3666910218075,-1.9767785062133871,0.008192295724082867
0.19186959764564565,535.5472990626135,-1.726440520705827,0.0062601208323511065
0.19221972464864864,535.6916910974228,-1.442922015592734,0.004357479322618117
0.19256985165165166,535.7424411895415,-1.0527226085795525,0.002321621688313279
0.19291997865465466,535.8403517707942,-0.67168512890227,0.0009290424177525159
0.19327010565765765,535.815868029203,-0.12099163019844927,2.9511063571562798e-05
0.19362023266066067,536.0242904307494,0.06165304667014228,7.520502198772065e-06
0.19397035966366366,536.0640174900487,0.49314676938720203,0.0004659734237014519
0.19432048666666665,536.1882702570008,0.8157142169702685,0.0012589783871777705
0.19467061366966967,536.3234230739015,1.120701182021934,0.0023191347425421155
0.19502074067267267,536.5508537605675,1.2679386015473386,0.0029083612319511795
0.19537086767567569,536.622817742252,1.5855051704166299,0.004472226135902033
0.19572099467867868,536.8673862675571,1.76197883453077,0.005474672011062831
0.19607112168168167,537.1352625396153,1.8665735240872188,0.006168535018707293
0.1964212486846847,537.3143077558118,2.0836362581659236,0.0076550651360456695
0.19677137568768768,537.5141678503618,2.314483560034442,0.009343054473121854
0.1971215026906907,537.5928293837046,2.6558843377270436,0.012286381941542456
0.1974716296936937,537.7198925478108,2.9709882355510313,0.014955476467446997
0.1978217566966967,537.8027288053324,3.3188284822874237,0.018429540576121825
0.1981718836996997,537.8413993317647,3.7407196521767387,0.02287756844107977
0.1985220107027027,537.9787149764132,4.055884369141056,0.026227656417236737
0.1988721377057057,538.1558238300756,4.306289284989426,0.028974847198792893
0.1992222647087087,538.3200084495065,4.602663753205335,0.03240596767174465
0.1995723917117117,538.4091043117885,4.947646368887621,0.03691553981493278
0.19992251871471473,538.4638836319293,5.317112474995513,0.04189432928780836
0.20027264571771772,538.4931434296892,5.751640045162278,0.04787180592649163
0.2006227727207207,538.5776651241157,6.054517573132291,0.05191995181159002
0.20097289972372373,538.6798955093768,6.36944393143962,0.0561048585306248
0.20132302672672672,538.727438753091,6.715754041561146,0.06114001413525806
0.20167315372972971,538.8590548603378,7.021380516367097,0.06600626258549093
0.20202328073273274,539.0676522638682,7.232791325687709,0.06843167327758974
0.20237340773573573,539.3784895658346,7.281992766507632,0.0686756958415493
0.20272353473873875,539.5425250211084,7.535352124166004,0.07210068576243538
0.20307366174174174,539.658230499369,7.8991497985199235,0.07801761145022927
0.20342378874474473,539.746780621475,8.269463163256878,0.08312260948043618
0.20377391574774775,539.7376162059699,8.750648726618614,0.09035221830422113
0.20412404275075074,539.7593311102092,9.180774389526494,0.09745173071118508
0.20447416975375377,539.7025103361043,9.725846108478674,0.10544057453294792
0.20482429675675676,539.7024981214148,10.182661965156024,0.11380627129234087
0.20517442375975975,539.6985243535623,10.653487506435983,0.12171153490500611
0.20552455076276277,539.7617032234167,11.026222730050172,0.12911767170151126
0.20587467776576576,539.7655478171413,11.48014051851424,0.13768321231564512
0.20622480476876875,539.9150361281223,11.718821618812148,0.14211576782993596
0.20657493177177177,540.0112655683441,12.083722080384197,0.14777934277620644
0.20692505877477477,540.1396734169884,12.318655719438091,0.1509695154145679
0.2072751857777778,540.4202152319864,12.367190667400637,0.1494458429934457
0.20762531278078078,540.5775755399311,12.612326777858101,0.15077686125635023
0.20797543978378377,540.6165783718192,12.992997586172947,0.1576879079759986
0.2083255667867868,540.7767567857364,13.281997623554473,0.16067090750254828
0.20867569378978978,540.8649041085978,13.579990957140593,0.16589051126594132
0.2090258207927928,541.1047599760237,13.705070074870482,0.16486988015426662
0.2093759477957958,541.2840885775196,13.928937064298102,0.1676237299449173
0.2097260747987988,541.3885624644743,14.205892086494115,0.1721893601873457
0.2100762018018018,541.5215195161376,14.487294756867177,0.17533593033840392
0.2104263288048048,541.5557941977057,14.947986907048875,0.1843954874698952
0.2107764558078078,541.514187616838,15.465686575322517,0.19255685148642385
0.21112658281081081,541.6206793729908,15.818289315886162,0.1987071970724808
0.2114767098138138,541.6844359261797,16.202252355408017,0.203468476918783
0.21182683681681683,541.7690975053297,16.528646566743063,0.20435999759479112
0.21217696381981982,541.8642717359323,16.82078717268338,0.20930726152764198
0.2125270908228228,541.9645076324655,17.210537266663167,0.2135893409571594
0.21287721782582583,541.9737606478527,17.638726603726074,0.22123308278079157
0.21322734482882882,542.0478526571728,17.939653467299244,0.22594691010871176
0.21357747183183184,542.1855429687822,18.20842444493359,0.22975302850913865
0.21392759883483484,542.2603987490853,18.542133162413812,0.2363515481869321
0.21427772583783783,542.394662372081,18.765838426302846,0.2376105520261608
0.21462785284084085,542.6068384263722,18.89822478470166,0.23914018296988257
0.21497797984384384,542.691757387971,19.235167181189155,0.24278400218152207
0.21532810684684683,542.8020269317702,19.556299395028066,0.24741601177715647
0.21567823384984985,542.959101211786,19.774206934637228,0.24809885322504666
0.21602836085285285,542.9084427114881,20.276808076649854,0.25430359923437484
0.21637848785585587,542.8378969160573,20.83380471766375,0.2621865037349062
0.21672861485885886,542.8956614752292,21.215452911249788,0.2639061824943353
0.21707874186186185,542.9743397986542,21.516779462005573,0.266414736421918
0.21742886886486487,542.9038907410672,22.057433453713426,0.27452300604325697
0.21777899586786786,542.9063273296528,22.523069199244876,0.2807907519291292
0.21812912287087086,542.954343966052,22.891947562104967,0.28599071816243155
0.21847924987387388,543.1104323417882,23.134871197113984,0.28836208713140526
0.21882937687687687,543.1924341295899,23.460693700953932,0.294092513549282
0.2191795038798799,543.240564668579,23.847200368124497,0.29833173963265674
0.21952963088288288,543.4282335501747,24.053725615904284,0.30011694356243185
0.21987975788588587,543.5249400749397,24.37482836485967,0.30173045563517886
0.2202298848888889,543.5421448954594,24.822084309937573,0.3075882849651421
0.2205800118918919,543.6521609988037,25.09489308228751,0.3094790793192565
0.2209301388948949,543.6450714292313,25.557468334840344,0.31608259229876956
0.2212802658978979,543.7429666716075,25.84811541501995,0.31795091323404095
0.2216303929009009,543.852515901058,26.15830464231873,0.3198531412761941
0.2219805199039039,543.8755163107918,26.525595386388662,0.32512388088644245
0.2223306469069069,543.8878880492842,26.981928293896313,0.3312038136338728
0.2226807739099099,543.865174935369,27.379406781437506,0.33534815032670007
0.22303090091291292,543.9414212535945,27.716256934437137,0.3400020569062202
0.2233810279159159,543.922253368136,28.119045395074544,0.34308128599420623
0.22373115491891893,543.8830824634365,28.6323236494892,0.3504097118576825
0.22408128192192192,544.0219214178079,28.894313412614583,0.3510783440895104
0.2244314089249249,544.0391943479168,29.305370049554647,0.35591849758933813
0.22478153592792793,544.1076467197979,29.65728205804401,0.3585967312481581
0.22513166293093093,544.1069300930317,30.084986092746043,0.36184685783491305
0.22548178993393395,544.1880964986001,30.397121321035275,0.36427180453423535
0.22583191693693694,544.2165664318434,30.782137717363632,0.36628703996823586
0.22618204393993993,544.1107511770321,31.32090695858346,0.37336297656891765
0.22653217094294295,544.1392001218742,31.710165066241,0.37590373120475495
0.22688229794594594,544.1091670059417,32.136653028242314,0.3798854203893582
0.22723242494894894,544.0701458836794,32.61352940946029,0.3844258340502205
0.22758255195195196,544.1480352311643,32.93997474988464,0.38821586505138833
0.22793267895495495,544.2838838783352,33.17629708360181,0.38997889441034334
0.22828280595795797,544.30587234453,33.595746778117864,0.393231514488816
0.22863293296096096,544.3731484630149,33.93073199924967,0.3956243000780873
0.22898305996396395,544.3448643234937,34.437211830285385,0.39966767444753354
0.22933318696696697,544.3243439545669,34.86468936826432,0.4032664894180226
0.22968331396996997,544.3170358329861,35.292221310208184,0.4052398945959832
0.23003344097297299,544.3578139160164,35.674355295707,0.4070090685543659
0.23038356797597598,544.3736907648473,36.06482682962196,0.4113791220306628
0.23073369497897897,544.4021229575594,36.49579996646851,0.41424180690056894
0.231083821981982,544.384968071369,36.94410200780741,0.42067535084619934
0.23143394898498498,544.4842535131605,37.248094065424965,0.4210743467472729
0.23178407598798798,544.4519441872518,37.705950402287534,0.42645551437065915
0.232134202990991,544.4945649325605,38.02833335319143,0.428278405813224
0.232484329993994,544.6236731032138,38.31068942208701,0.4287182721001654
0.232834456996997,544.594522421199,38.726188139484094,0.4314369399329661
0.233184584,544.6959397666658,39.052518210546275,0.43321641318005716
0.233534711003003,544.7170925295931,39.42947442885151,0.4344053975112315
0.233884838006006,544.8689032055386,39.66480130823106,0.43402755003919574
0.234234965009009,544.8361425675547,40.13327323755143,0.43665961992304836
0.234585092012012,544.9415500054492,40.424916915524015,0.43749421742251193
0.23493521901501502,544.8859920860612,40.91307692614299,0.44150479359487577
0.235285346018018,544.7360898236672,41.551454520754966,0.44734038454128044
0.23563547302102103,544.8283083993718,41.8773161972706,0.44856008044263324
0.23598560002402402,544.8134025464954,42.266913955487,0.4517669272760723
0.23633572702702701,544.8972421990577,42.581691822553715,0.45392831691821406
0.23668585403003004,544.882237191555,43.050811351264024,0.45771717094439257
0.23703598103303303,544.8906260445979,43.49349500885318,0.4615332038105392
0.23738610803603605,544.8524375612321,43.94018712667357,0.46408926704782777
0.23773623503903904,544.9207360591608,44.31096156058042,0.46675353017450905
0.23808636204204203,544.7861666236893,44.91120244146004,0.4709142097096783
0.23843648904504505,544.8177718205991,45.31765955231487,0.4716236678377303
0.23878661604804804,544.7585354033133,45.78945552996663,0.47380039946474384
0.23913674305105104,544.7476491012052,46.24048489928831,0.4748384592303492
0.23948687005405406,544.7536409209208,46.63550016140276,0.4764876329799371
0.23983699705705705,544.7514691216833,47.03877560857097,0.47802894082462066
0.24018712406006007,544.7791329438787,47.41323790504387,0.47930365903136773
0.24053725106306306,544.7869891840695,47.79792523627504,0.4796761095991956
0.24088737806606605,544.8684937427994,48.103164685585845,0.48191366822530374
0.24123750506906907,544.8848732023769,48.48943917760501,0.48379941147228855
0.24158763207207207,544.9335487652664,48.884511672686656,0.48501114830812597
0.2419377590750751,544.9164039598387,49.295430742684,0.48717441356251534
0.24228788607807808,544.9245919896098,49.72623822524221,0.4888542623627244
0.24263801308108107,544.938603745619,50.12351813742301,0.49035780238602855
0.2429881400840841,544.9348040418612,50.49745279879346,0.49087413392314105
0.24333826708708708,544.9174402575999,50.92955021745758,0.492327903474437
0.24368839409009008,544.8528619524835,51.43932031183305,0.4962264078637082
0.2440385210930931,544.8290410799016,51.91626318308507,0.500155479103654
0.2443886480960961,544.8014761991533,52.35129827804121,0.5023908877800815
0.2447387750990991,544.7651347477799,52.83613392611797,0.5048612007461458
0.2450889021021021,544.6629999497569,53.37798112033729,0.5077775747610266
0.2454390291051051,544.7258105111086,53.70887188771982,0.5076204507122104
0.24578915610810811,544.7176967606616,54.139958502796745,0.5087031984868267
0.2461392831111111,544.6260253481637,54.71775921314528,0.5124030490250003
0.24648941011411413,544.6360521652573,55.07863488173038,0.5120194610853314
0.24683953711711712,544.7099252689632,55.357940768190055,0.51047580143697
0.2471896641201201,544.7874571910638,55.6500286712928,0.5105442128392598
0.24753979112312313,544.6589108112643,56.277602054271554,0.5142856276980946
0.24788991812612612,544.6370992638614,56.732441912250984,0.5162936645150524
0.24824004512912912,544.57005427938,57.197653802507816,0.5187869016394923
0.24859017213213214,544.5644870641272,57.60517797062159,0.5194225760699634
0.24894029913513513,544.4018742114497,58.28245189043131,0.52336307451021
0.24929042613813815,544.3549425405291,58.746325177906655,0.5258789636241197
0.24964055314114114,544.2760425777441,59.278111194695285,0.5276811840416887
0.24999068014414413,544.2091777273591,59.80299921073058,0.5306984634174009
0.2503408071471471,544.1086779261951,60.36825060134848,0.5324668294935887
0.25069093415015015,544.1738886264587,60.70667920894036,0.5335684928011902
0.25104106115315317,544.2390225211187,61.032699345537495,0.5333730636319997
0.25139118815615613,544.181537100052,61.52375180685672,0.535485896885926
0.25174131515915915,544.1935814403281,61.92137795085071,0.5358413952426997
0.25209144216216217,544.2902680883979,62.18420635289083,0.5348504653768253
0.2524415691651652,544.2812666849303,62.57086676186333,0.5366923132814597
0.25279169616816816,544.1860556520035,63.04556932025796,0.5384344932550005
0.2531418231711712,544.1801252806719,63.39636010812103,0.5388642266086623
0.2534919501741742,544.2099729738093,63.717531702810085,0.5391760192320739
0.25384207717717716,544.2204162472078,64.08239708163546,0.5413253943166735
0.2541922041801802,544.2735438594686,64.36853123563918,0.5410755741122685
0.2545423311831832,544.2711523589339,64.8138797022058,0.5419090291636665
0.25489245818618617,544.2511529872243,65.32308554536415,0.5429319617613501
0.2552425851891892,544.2377305153536,65.73730202000984,0.543304808987543
0.2555927121921922,544.2045438341768,66.19668376312765,0.545047632860195
0.25594283919519517,544.0073576775052,66.89808175988638,0.5485576079513595
0.2562929661981982,543.9749162432408,67.38303897212569,0.5499011760635907
0.2566430932012012,543.8548752263872,67.99419205564212,0.5530284562852316
0.2569932202042042,543.7261200361767,68.55890758981913,0.5553556660110244
0.2573433472072072,543.6946388166268,69.01189426879547,0.5574279358834262
0.2576934742102102,543.568127403905,69.57398054263794,0.5600953427053754
0.25804360121321324,543.4950973315254,70.04353912295842,0.5614980278002693
0.2583937282162162,543.529667246502,70.37100246684629,0.5612026655898179
0.2587438552192192,543.555323828309,70.7300740051239,0.5618434534200983
0.25909398222222224,543.5137691828215,71.12128069711248,0.5626710040981636
0.2594441092252252,543.5021840920826,71.56135988554404,0.5627393788086523
0.2597942362282282,543.5512361819193,71.8808581249333,0.5634624825589614
0.26014436323123125,543.5496101896516,72.2255396956677,0.5636321485299273
0.2604944902342342,543.4800443022705,72.73916879398944,0.5655196438762717
0.26084461723723723,543.3805037749408,73.27286781688916,0.566834160858851
0.26119474424024025,543.3194261361749,73.750683332949,0.566895591474512
0.2615448712432432,543.2747704443485,74.1883813129958,0.5683759449509939
0.26189499824624624,543.1482548245611,74.79168860141193,0.5703204334708929
0.26224512524924926,542.928800419272,75.49853866494735,0.5726855865172532
0.2625952522522523,542.8560635291449,75.99367001635638,0.5735324792132208
0.26294537925525524,542.9798859595006,76.17968836104005,0.5731499329469966
0.26329550625825826,542.9942427646529,76.5769825503518,0.5737895786372966
0.2636456332612613,542.9001626995014,77.11649493039613,0.5752927938637054
0.26399576026426425,542.9574647654538,77.48012028006907,0.5766544869294824
0.26434588726726727,542.9320429841501,77.9390740088233,0.5773816629505266
0.2646960142702703,542.9248046018552,78.34219309760492,0.577928766227306
0.26504614127327325,542.8790760582322,78.78395693721487,0.5782797389742139
0.26539626827627627,542.8079021813345,79.2611018453672,0.5799657693503797
0.2657463952792793,542.6913828388533,79.79077184331037,0.581628899331881
0.26609652228228226,542.7064689409942,80.14893661905631,0.5812794555925596
0.2664466492852853,542.6983182044671,80.53862482291807,0.5824409629681537
0.2667967762882883,542.5840413530564,81.11605852609988,0.5853703696699909
0.2671469032912913,542.3932767626118,81.80173456724819,0.587099788301147
0.2674970302942943,542.3605240462405,82.23793980250979,0.5877533091120458
0.2678471572972973,542.3643690282934,82.64536441490631,0.5875426681576967
0.2681972843003003,542.2099432928507,83.27027366322893,0.5894636940243668
0.2685474113033033,542.0967969097794,83.87159797954827,0.5913077710932979
0.2688975383063063,542.0014402596631,84.36465767484596,0.5906784749932545
0.2692476653093093,541.9756120292483,84.79955401865907,0.5907454167790064
0.2695977923123123,541.8245347734273,85.4236802816115,0.592454884861319
0.2699479193153153,541.7329827859281,85.95992156955622,0.5937592851535375
0.27029804631831833,541.660986973602,86.42395979410271,0.5950359481022581
0.2706481733213213,541.6241797571794,86.85580309747023,0.5954535607453124
0.2709983003243243,541.5049595810665,87.39843588764248,0.5971771876369805
0.27134842732732734,541.3941297206756,87.92735929880871,0.5990132226839137
0.27169855433033036,541.344661540543,88.35131196057831,0.5995006546762152
0.2720486813333333,541.2780744809858,88.86498108599297,0.6000414021016641
0.27239880833633634,541.2392424155203,89.31948036600035,0.600505257829029
0.27274893533933936,541.2520701546966,89.68667040810413,0.599895957274528
0.2730990623423423,541.1509075512329,90.25641343515207,0.6010919940000685
0.27344918934534534,541.0771601525964,90.76903898180463,0.6012201225661781
0.27379931634834836,541.007600315465,91.28089104645937,0.6020159057796945
0.27414944335135133,540.975429926647,91.72618202693255,0.6024389051502516
0.27449957035435435,540.8304990780855,92.34483016952895,0.6034113271572598
0.27484969735735737,540.7840363470118,92.83030943692137,0.6051394619733487
0.27519982436036033,540.6665486317108,93.35836261648633,0.606264954623486
0.27554995136336335,540.5758268903252,93.90644961434012,0.6085047092609135
0.2759000783663664,540.412022422013,94.54667330736828,0.6104765627886144
0.2762502053693694,540.4125124357307,94.91815459089607,0.6108898186361928
0.27660033237237236,540.3972583952383,95.35124707817222,0.6113551081994664
0.2769504593753754,540.3643274924748,95.78237839012988,0.6126895918545472
0.2773005863783784,540.267783823114,96.33661486472086,0.6131818508576495
0.27765071338138136,540.2061921677528,96.82698653156683,0.6125558974120966
0.2780008403843844,540.2236879366977,97.17487625397786,0.6118195639072751
0.2783509673873874,540.0687672052887,97.82707088862342,0.6126905079440201
0.27870109439039037,539.9900351538633,98.2999236370416,0.6132252931124933
0.2790512213933934,539.9682268676813,98.68348185994789,0.6133242174680221
0.2794013483963964,539.9182279304996,99.13202797979596,0.6142200929695784
0.2797514753993994,539.9013979187727,99.58329109439954,0.614918272089651
0.2801016024024024,539.7561117965608,100.18683008264877,0.6165410052078838
0.2804517294054054,539.7027991330112,100.6543879925847,0.6186787840957828
0.28080185640840843,539.5139130367918,101.33941153047724,0.6207904525393225
0.2811519834114114,539.4247031663459,101.858018637949,0.621079267156785
0.2815021104144144,539.3277946578814,102.36980847101164,0.6219602607946748
0.28185223741741744,539.3308023805901,102.7950740821378,0.6216709176163248
0.2822023644204204,539.1764103630254,103.44158408651835,0.6232219985573529
0.2825524914234234,539.0792471651191,103.96252861591698,0.623600060940021
